eta,attack,drift,shots,qber_obs_mean,qber_obs_sd,n_eff_mean,finite_key_margin_mean,finite_key_margin_sd,psi_mean,p_conventional_secure,p_conventional_transition,p_conventional_insecure,uvif_energy_mean,uvif_energy_sd,uvif_score_mean,p_uvif_stable,p_uvif_transition,p_uvif_unstable,risk_force_mean,uncertainty_force_mean,complexity_force_mean,resource_force_mean,leakage_force_mean,stability_reward_mean
0.10099999999999999,0.3,0.005,10000,0.13145879851143008,0.003526534448942399,9405.0,-0.15625489484397953,0.019236184768379502,-1.4204990440361775,0.0,0.0,1.0,1.5555564017601826,0.04914736415518769,0.17439729708909973,0.0,0.0,1.0,1.1950799864675463,0.03155122537655677,0.0043746368854933266,0.031147041482910042,0.2980940988835725,-0.15494046571478015
0.1045,0.3,0.005,10000,0.13552897395002658,0.0031287556741485165,9405.0,-0.1782579182010194,0.016736244811252746,-1.6205265291001765,0.0,0.0,1.0,1.6120551922109982,0.04331366409275483,0.16638938623037894,0.0,0.0,1.0,1.232081581363878,0.03214663014296681,0.004245280672428943,0.031147041482910042,0.30114673046251994,-0.1763462679013294
0.108,0.3,0.005,10000,0.1388654970760234,0.004001566083819881,9405.0,-0.1958885536461873,0.0210492677765902,-1.7808050331471568,0.0,0.0,1.0,1.6580617993938105,0.054998560541447604,0.16015904319663277,0.0,0.0,1.0,1.2624136097820309,0.03262349418209136,0.0044589686532557704,0.031147041482910042,0.3036491228070176,-0.19333903805135527
0.1115,0.3,0.005,10000,0.14214992025518342,0.003509884161596205,9405.0,-0.2130989629208219,0.01819402560783428,-1.937263299280199,0.0,0.0,1.0,1.7030370743265921,0.047901876262102405,0.1541713588508354,0.0,0.0,1.0,1.292272002319849,0.03308891459101501,0.00433875012313288,0.031147041482910042,0.3061124401913876,-0.20986498696008707
0.11499999999999999,0.3,0.005,10000,0.14609569377990433,0.0038959531078922825,9405.0,-0.23335147462094366,0.019898911448958553,-2.1213770420085787,0.0,0.0,1.0,1.7566819131153277,0.05283207122481969,0.1473289250805016,0.0,0.0,1.0,1.328142670726403,0.03363638346839281,0.004415564042119029,0.031147041482910042,0.3090717703349283,-0.2291217842942162
0.1185,0.3,0.005,10000,0.14936629452418926,0.003607233613723788,9405.0,-0.2499181509870039,0.018068580214778213,-2.271983190790944,0.0,0.0,1.0,1.8008339313168285,0.04854402582987861,0.14185105703154163,0.0,0.0,1.0,1.357875404765357,0.034084107417728264,0.004355303581485437,0.031147041482910042,0.311524720893142,-0.2447670224754552
0.122,0.3,0.005,10000,0.15293673577884104,0.0036863746756932853,9405.0,-0.2676919331334943,0.01820161289442794,-2.433563028486312,0.0,0.0,1.0,1.8487201571831957,0.04926078321034882,0.13612593031031525,0.0,0.0,1.0,1.3903339616258272,0.03456430246661382,0.0044081116134177785,0.031147041482910042,0.3142025518341308,-0.2613959837169799
0.1255,0.3,0.005,10000,0.15567357788410421,0.003528322758276227,9405.0,-0.28114093840997945,0.017204726281091983,-2.5558267128179946,0.0,0.0,1.0,1.8851882862688134,0.046819090337166115,0.13188543063050848,0.0,0.0,1.0,1.415214344400947,0.034927572934406445,0.004383027693745489,0.031147041482910042,0.31625518341307823,-0.27388644708846765
0.129,0.3,0.005,10000,0.16021265284423175,0.0040925244976293945,9405.0,-0.303017955091024,0.019584281085735327,-2.754708682645673,0.0,0.0,1.0,1.945217928562861,0.05394822828367305,0.1251940094673726,0.0,0.0,1.0,1.4564786622202894,0.035518299558644564,0.004477203566222612,0.031147041482910042,0.3196594896331739,-0.29397032373953147
0.1325,0.3,0.005,10000,0.16347262094630516,0.004009604609789356,9405.0,-0.3184980650027307,0.018806343814789947,-2.8954369545702785,0.0,0.0,1.0,1.9880041668257282,0.05246113860991945,0.12057724755299862,0.0,0.0,1.0,1.4861147358755014,0.03593619610667982,0.004441139277837823,0.031147041482910042,0.32210446570972884,-0.30804999458533183
0.136,0.3,0.005,10000,0.16697607655502392,0.003927529305418716,9405.0,-0.3348821492687297,0.018209834139262544,-3.044383175170271,0.0,0.0,1.0,2.0337057335426083,0.051071392778468,0.11581068724168549,0.0,0.0,1.0,1.5179643323183996,0.03637838814748423,0.004458272146764876,0.031147041482910042,0.3247320574162679,-0.32280584688922187
0.1395,0.3,0.005,10000,0.1700446570972887,0.0037056296274541045,9405.0,-0.34903473705152444,0.016943518165814426,-3.173043064104768,0.0,0.0,1.0,2.07344905074079,0.04784666119489119,0.1117915970444682,0.0,0.0,1.0,1.5458605190662607,0.036760273439848244,0.004373301957263661,0.031147041482910042,0.3270334928229665,-0.3354346219541827
0.14300000000000002,0.3,0.005,10000,0.17390536948431684,0.004157090749204788,9405.0,-0.3665105773230743,0.018632523039216167,-3.3319143393006754,0.0,0.0,1.0,2.123145433307518,0.05330680686919804,0.10697265755432345,0.0,0.0,1.0,1.5809579044028808,0.037231702008337246,0.004478298767470998,0.031147041482910042,0.3299290271132376,-0.3508297218922715
0.14650000000000002,0.3,0.005,10000,0.17710366826156299,0.004292005059321483,9405.0,-0.38077841660953937,0.019090946456359534,-3.4616219691776298,0.0,0.0,1.0,2.1640478589990306,0.054716921348051055,0.10313489114941714,0.0,0.0,1.0,1.610033347832391,0.037616510738348465,0.004538235522800135,0.031147041482910042,0.33232775119617225,-0.3632700137931318
0.15000000000000002,0.3,0.005,10000,0.1808421052631579,0.004150250600848625,9405.0,-0.397225197939989,0.018113725652424896,-3.611138163090809,0.0,0.0,1.0,2.211519161169456,0.052552379820483046,0.09881854745367433,0.0,0.0,1.0,1.644019138755981,0.03806000241085694,0.0044773173550445725,0.031147041482910042,0.33513157894736845,-0.3774672858302152
0.15350000000000003,0.3,0.005,10000,0.1842307283359915,0.0032389503580633077,9405.0,-0.41195082947834166,0.013905670139288498,-3.745007540712198,0.0,0.0,1.0,2.2542674599221773,0.04074112078776881,0.09503919600091036,0.0,0.0,1.0,1.6748248030544681,0.03845701623462399,0.004288663998730966,0.031147041482910042,0.3376730462519937,-0.39006455376614435
0.157,0.3,0.005,10000,0.18747155768208398,0.003699837737297706,9405.0,-0.4257356553865464,0.015652901612024973,-3.870324139877694,0.0,0.0,1.0,2.2949186801058103,0.046237954070270953,0.0916165318795805,0.0,0.0,1.0,1.7042868880189457,0.038828561690068555,0.004391904335545539,0.031147041482910042,0.3401036682615629,-0.4016696958533772
0.1605,0.3,0.005,10000,0.1916597554492291,0.0039801588567018285,9405.0,-0.4432746698765249,0.016608068231086806,-4.029769726150226,0.0,0.0,1.0,2.3471036805726633,0.04944412522960543,0.08737627200470209,0.0,0.0,1.0,1.7423614131748104,0.03930120284421185,0.004482562388571812,0.031147041482910042,0.34324481658692185,-0.41626151074092105
0.164,0.3,0.005,10000,0.19487187666135036,0.004302014309602151,9405.0,-0.4564956094633825,0.01774647782904869,-4.149960086030751,0.0,0.0,1.0,2.386817434805557,0.05317665080138664,0.08427400594235337,0.0,0.0,1.0,1.771562515103185,0.039657406505919195,0.004474495490902208,0.031147041482910042,0.3456539074960128,-0.4271155364550224
0.1675,0.3,0.005,10000,0.19835300372142478,0.004148519945815899,9405.0,-0.47064925948642916,0.01665293150692942,-4.27862963169481,0.0,0.0,1.0,2.429660268863137,0.05088797508826215,0.08101826240292466,0.0,0.0,1.0,1.8032091247402255,0.040038686797947795,0.004484688995215311,0.031147041482910042,0.3482647527910686,-0.4386263210585106
0.171,0.3,0.005,10000,0.2020276448697501,0.004256338178635052,9405.0,-0.4853288958327371,0.016910163321042726,-4.4120808712067,0.0,0.0,1.0,2.474580607909033,0.05192557779905998,0.07774045681437734,0.0,0.0,1.0,1.8366149533613645,0.040434055615714566,0.004502188168441701,0.031147041482910042,0.35102073365231257,-0.45039972308809945
0.17450000000000002,0.3,0.005,10000,0.2050334928229665,0.0039649205481354505,9405.0,-0.4971851318131391,0.015515667029856534,-4.519864834664901,0.0,0.0,1.0,2.511115114219672,0.04805198861168684,0.0751501378313913,0.0,0.0,1.0,1.86394084384515,0.040753337331804945,0.004440494939719802,0.031147041482910042,0.3532751196172249,-0.45981418010749747
0.17800000000000002,0.3,0.005,10000,0.2093939393939395,0.004843419662205272,9405.0,-0.51400277702068,0.01856759265028318,-4.672752518369817,0.0,0.0,1.0,2.56381688753736,0.0583836116127034,0.07159970038546615,0.0,0.0,1.0,1.9035812672176309,0.0412061196886807,0.0046651833837527065,0.031147041482910042,0.3565454545454547,-0.47293284970047905
0.18150000000000002,0.3,0.005,10000,0.21249441786283887,0.004077078624801768,9405.0,-0.5258654168154201,0.01541657615047173,-4.780594698322002,0.0,0.0,1.0,2.6010268372758003,0.04885452052221318,0.06913785726743296,0.0,0.0,1.0,1.9317674351167176,0.041525471738176944,0.004481359895388566,0.031147041482910042,0.3588708133971291,-0.48212723109848815
0.18500000000000003,0.3,0.005,10000,0.21537267410951627,0.003965207399120304,9405.0,-0.536682157346512,0.014819041331054657,-4.878928703150109,0.0,0.0,1.0,2.635414136057243,0.04723188395481231,0.06695354587271864,0.0,0.0,1.0,1.957933400995602,0.041816614892923626,0.00445566188197767,0.031147041482910042,0.3610295055821372,-0.4903914682513362
0.1885,0.3,0.005,10000,0.2192876129718235,0.004328797867622262,9405.0,-0.5511326272965582,0.01586063024309024,-5.010296611786892,0.0,0.0,1.0,2.6819508174184294,0.051302090890194336,0.06411491487997464,0.0,0.0,1.0,1.9935237542893045,0.04220549661486439,0.004542707612114328,0.031147041482910042,0.3639657097288677,-0.50127517262895
0.192,0.3,0.005,10000,0.22253482190324295,0.0043946908484099,9405.0,-0.562938604644087,0.015847663646979857,-5.117623678582609,0.0,0.0,1.0,2.720325406030168,0.05178084979872786,0.06185193569238551,0.0,0.0,1.0,2.0230438354840268,0.042523166939411244,0.004553446019790481,0.031147041482910042,0.3664011164274322,-0.510060682674057
0.1955,0.3,0.005,10000,0.2261318447634237,0.004307876660675658,9405.0,-0.5758222652039485,0.015336364665299454,-5.234747865490441,0.0,0.0,1.0,2.7625922916507157,0.05049863599422962,0.0594417570917961,0.0,0.0,1.0,2.055744043303852,0.042869788046120176,0.0044966321008043314,0.031147041482910042,0.36909888357256776,-0.519534094661428
0.199,0.3,0.005,10000,0.22975438596491227,0.0038631407201635526,9405.0,-0.5886054612306834,0.013408111484793792,-5.350958738460759,0.0,0.0,1.0,2.8049341227803994,0.04504941155346146,0.05710565671906023,0.0,0.0,1.0,2.088676236044657,0.04321366207619612,0.0043938947954929915,0.031147041482910042,0.3718157894736842,-0.528824064433911
0.2025,0.3,0.005,10000,0.2324284954811271,0.00439551383893772,9405.0,-0.5978466684079531,0.015147269268483017,-5.434969712799575,0.0,0.0,1.0,2.836090922986836,0.05096641139730583,0.055464568315311186,0.0,0.0,1.0,2.1129863225557,0.04346221050363364,0.004555866609215984,0.031147041482910042,0.3738213716108453,-0.535428797770766
0.20600000000000002,0.3,0.005,10000,0.23623923444976078,0.003850715376220718,9405.0,-0.6109027054921464,0.01303280994803999,-5.5536609590195125,0.0,0.0,1.0,2.8802075707304278,0.04442924440507161,0.0531846024097535,0.0,0.0,1.0,2.1476294040887343,0.04381333707304793,0.004416467855807605,0.031147041482910042,0.37667942583732056,-0.5446978171149184
0.20950000000000002,0.3,0.005,10000,0.24010738968633702,0.0048777192664907825,9405.0,-0.6238110305082584,0.016253307903709456,-5.671009368256895,0.0,0.0,1.0,2.924808189254731,0.05603972389478199,0.05100843388379879,0.0,0.0,1.0,2.182794451693973,0.04416041904188925,0.004655023923444975,0.031147041482910042,0.37958054226475285,-0.5536755465326261
0.21300000000000002,0.3,0.005,10000,0.24472620946305157,0.004370159147185639,9405.0,-0.6390358801491969,0.014228160102972209,-5.809417092265425,0.0,0.0,1.0,2.9777241394825014,0.05001378273011784,0.048494049253305166,0.0,0.0,1.0,2.224783722391378,0.04456975085990763,0.004601477859066227,0.031147041482910042,0.38304465709728874,-0.5641656737259682
0.21650000000000003,0.3,0.005,10000,0.24741095162147794,0.0044206426466990535,9405.0,-0.647707473634931,0.014166348520438056,-5.888249760317555,0.0,0.0,1.0,3.00827890097082,0.05031892766210474,0.04710405148401581,0.0,0.0,1.0,2.2491904692861633,0.04480285858121056,0.004508938262249138,0.031147041482910042,0.3850582137161085,-0.5700481922495814
0.22,0.3,0.005,10000,0.24955130249867094,0.004591525380129439,9405.0,-0.6545317603155435,0.01449587524912621,-5.950288730141307,0.0,0.0,1.0,3.0326340965047014,0.05194158567305051,0.046025921946940496,0.0,0.0,1.0,2.2686482045333722,0.0449862908135092,0.004617395100409634,0.031147041482910042,0.38666347687400315,-0.5746327666028879
0.01,0.35,0.005,10000,0.04384970477724101,0.0021205285977850697,9315.0,0.4471193206843337,0.01889429728284975,4.064721097130306,1.0,0.0,0.0,0.2682855938971677,0.03316142923613655,0.4333457256611646,0.0,1.0,0.0,0.39863367979310005,0.015100673974479483,0.004022987482089649,0.03611645360034865,0.26488727858293076,0.4194058953785364
0.0135,0.35,0.005,10000,0.047067096081588836,0.0021285742531693525,9315.0,0.4188454822205931,0.018497712318036257,3.8076862020053928,1.0,0.0,0.0,0.31852871777943614,0.03323631045498531,0.4210553292751598,0.0,1.0,0.0,0.4278826916508076,0.01588033539088307,0.004004132190903492,0.03611645360034865,0.2673003220611916,0.3958441796505083
0.017,0.35,0.005,10000,0.04963499731615673,0.0022435518386941314,9315.0,0.39677465474574375,0.019117065409024782,3.6070423158703977,1.0,0.0,0.0,0.3586291821163608,0.03490615335160008,0.41131735656426693,0.0,1.0,0.0,0.45122724832869765,0.016488115185344446,0.004066212891640944,0.03611645360034865,0.26922624798711753,0.3770688238430022
0.0205,0.35,0.005,10000,0.05375845410628019,0.002506180423078851,9315.0,0.3621819393107466,0.020776447045694906,3.2925630846431506,1.0,0.0,0.0,0.4228993397534555,0.03899283681562521,0.39586050582205556,0.0,0.97,0.03,0.48871321914800175,0.017439381572554383,0.004085129593175898,0.03611645360034865,0.2723188405797102,0.34700377468486815
0.024,0.35,0.005,10000,0.05740633387010199,0.0022893293160371185,9315.0,0.33232561981779235,0.018477769230959982,3.021141998343568,1.0,0.0,0.0,0.479633554911658,0.03558244494030134,0.3823735526966787,0.0,0.63,0.37,0.5218757624554725,0.01825928720069508,0.004051389621134405,0.03611645360034865,0.2750547504025765,0.32051179439464095
0.027500000000000004,0.35,0.005,10000,0.06088030059044551,0.0025714920148729864,9315.0,0.3046178130424694,0.020350974638145145,2.76925284584063,1.0,0.0,0.0,0.5335884660563698,0.03984291915346744,0.36972777822434166,0.0,0.11,0.89,0.5534572780949593,0.01901916926813306,0.004135595886111972,0.03611645360034865,0.27766022544283414,0.29542175394559195
0.031,0.35,0.005,10000,0.06491143317230272,0.002901114954988348,9315.0,0.2732284378099902,0.02236199635420415,2.483894889181729,1.0,0.0,0.0,0.5960304329289093,0.044879746104456046,0.3553183162515169,0.0,0.0,1.0,0.5901039379300249,0.019879014065639203,0.004247937416790022,0.03611645360034865,0.280683574879227,0.2665033881744872
0.0345,0.35,0.005,10000,0.06790874932903918,0.002416272327057256,9315.0,0.2503020521624505,0.01830879641385877,2.275473201476823,1.0,0.0,0.0,0.642219831781743,0.03723244638319189,0.34479281553594066,0.0,0.0,1.0,0.617352266627629,0.020506507512759696,0.004041308555859639,0.03611645360034865,0.28293156199677943,0.24512558638586363
0.038,0.35,0.005,10000,0.07131293612453032,0.002641680118852393,9315.0,0.22485306268250455,0.019575347581521005,2.0441187516591315,1.0,0.0,0.0,0.6946461194267272,0.040575408086582485,0.33306071886984073,0.0,0.0,1.0,0.648299419313912,0.021202334891177923,0.004139792966323185,0.03611645360034865,0.28548470209339777,0.2210588296641426
0.0415,0.35,0.005,10000,0.07486741814278046,0.002984016895352135,9315.0,0.198834172505885,0.02174537761508978,1.807583386417136,1.0,0.0,0.0,0.7491804039934691,0.045652104941650194,0.3210798462689249,0.0,0.0,1.0,0.6806128922070951,0.021913110467484072,0.0042281433901377365,0.03611645360034865,0.2881505636070854,0.19616487676824793
0.045000000000000005,0.35,0.005,10000,0.07837573805689747,0.0026218269006565206,9315.0,0.173587109158952,0.018661669503919752,1.5780646287177458,1.0,0.0,0.0,0.802748379125942,0.039956452449757894,0.30950219720071326,0.0,0.0,1.0,0.712506709608159,0.022602328282140864,0.004140004135126089,0.03611645360034865,0.2907818035426731,0.17180662542194805
0.0485,0.35,0.005,10000,0.08251422436929684,0.002407755015917883,9315.0,0.14446665935596023,0.016732936752232162,1.3133332668723663,1.0,0.0,0.0,0.8656617093463853,0.036574126959455194,0.29621407447492265,0.0,0.0,1.0,0.7501293124481531,0.023396589642631756,0.004088962412986104,0.03611645360034865,0.29388566827697266,0.14343101534976138
0.052000000000000005,0.35,0.005,10000,0.08498550724637678,0.0029044092976687912,9315.0,0.1274521803468326,0.019903168566157127,1.1586561849712051,1.0,0.0,0.0,0.9031090142714624,0.04385679081053995,0.28849473148545185,0.0,0.0,1.0,0.7725955204216075,0.02386028712910767,0.004217890976264242,0.03611645360034865,0.2957391304347826,0.12671782087386876
0.0555,0.35,0.005,10000,0.08963177670424045,0.0030472021323114883,9315.0,0.09599449240312065,0.020386917227929503,0.8726772036647332,1.0,0.0,0.0,0.9731115129797118,0.04584294672472851,0.2743541755572723,0.0,0.0,1.0,0.8148343336749134,0.024717103697012948,0.004242469513547991,0.03611645360034865,0.29922383252818036,0.09566162546570847
0.059000000000000004,0.35,0.005,10000,0.09258615136876007,0.0027710767717935166,9315.0,0.07635439910154816,0.01826826053556548,0.694130900923165,1.0,0.0,0.0,1.0173589693902478,0.04144152961092475,0.2656198234070813,0.0,0.0,1.0,0.8416922851705461,0.025251709353961583,0.004162104742794741,0.03611645360034865,0.30143961352657006,0.07618105400311145
0.0625,0.35,0.005,10000,0.09625120772946859,0.00310733257342465,9315.0,0.05247375607393538,0.020164367799948908,0.47703414612668504,1.0,0.0,0.0,1.0719998430011546,0.04621999674601268,0.2551211081562459,0.0,0.0,1.0,0.8750109793588053,0.02590131859175296,0.004219802992696249,0.03611645360034865,0.30418840579710144,0.05240318737060822
0.066,0.35,0.005,10000,0.09939345142243691,0.003204681817160515,9315.0,0.03233487740577301,0.020366376470069374,0.2939534309615728,0.92,0.01,0.07,1.1186012124782172,0.047392279588786494,0.24637553930174264,0.0,0.0,1.0,0.903576831113063,0.026448863369442042,0.004261833296879601,0.03611645360034865,0.30654508856682766,0.03231056024269114
0.0695,0.35,0.005,10000,0.1033515834675255,0.0030626124714811485,9315.0,0.007393938579898197,0.019069902771725537,0.06721762345361998,0.64,0.07,0.29,1.176943497024731,0.04504182268484094,0.23569783657494256,0.0,0.0,1.0,0.9395598497047771,0.027126620409298606,0.004230922082429687,0.03611645360034865,0.30951368760064407,0.007391474180904876
0.073,0.35,0.005,10000,0.10660010735373053,0.0028136277916960477,9315.0,-0.012719933352898354,0.017281245482029545,-0.11563575775362138,0.23,0.05,0.72,1.224533163673883,0.04111739810763443,0.22721980349884796,0.0,0.0,1.0,0.9690918850339141,0.02767292489320618,0.004182958350767477,0.03611645360034865,0.31195008051529793,-0.01271581487135433
0.0765,0.35,0.005,10000,0.10937842190016106,0.002957177878334218,9315.0,-0.029637596942125165,0.017853455815498163,-0.26943269947386517,0.02,0.03,0.95,1.2650312082888346,0.042926808306172064,0.22019664651559268,0.0,0.0,1.0,0.994349290001464,0.028132205155009,0.004225593069661988,0.03611645360034865,0.3140338164251208,-0.029619021729057296
0.08,0.35,0.005,10000,0.11370799785292542,0.0031117320126277668,9315.0,-0.0555520485431564,0.018422009195632687,-0.5050186231196038,0.0,0.0,1.0,1.3277265991815665,0.0449118858476344,0.20963168802265006,0.0,0.0,1.0,1.0337090713902308,0.028835404601924682,0.004251811667110361,0.03611645360034865,0.31728099838969404,-0.05547620082024971
0.08349999999999999,0.35,0.005,10000,0.1172088030059045,0.00315723888984171,9315.0,-0.07611931592606563,0.01842764451371351,-0.6919937811460514,0.0,0.0,1.0,1.3780722623778656,0.045270044920752726,0.2014161996676938,0.0,0.0,1.0,1.0655345727809493,0.02939323672963837,0.004291581612080738,0.03611645360034865,0.3199066022544283,-0.07594776172335065
0.087,0.35,0.005,10000,0.12057541599570581,0.0030729203791234317,9315.0,-0.09558697791613815,0.017630804455164507,-0.8689725265103472,0.0,0.0,1.0,1.426142316822596,0.04377790749478946,0.19379120242473455,0.0,0.0,1.0,1.0961401454155077,0.02992103687326161,0.004227482395995654,0.03611645360034865,0.32243156199677936,-0.09526807736980716
0.0905,0.35,0.005,10000,0.12407300053676865,0.0033803769918512817,9315.0,-0.11545148516701467,0.01906930810111406,-1.0495589560637695,0.0,0.0,1.0,1.4757804873894604,0.047835034956083766,0.18617324878678043,0.0,0.0,1.0,1.1279363685160788,0.030459363589634542,0.0042877616747181956,0.03611645360034865,0.3250547504025765,-0.1149005827320829
0.094,0.35,0.005,10000,0.12787654320987657,0.003390707492649019,9315.0,-0.13671299784445062,0.018808007546711823,-1.242845434949551,0.0,0.0,1.0,1.52938041304326,0.04766267011622628,0.17819031740216576,0.0,0.0,1.0,1.162514029180696,0.031035337238501794,0.00428662494452668,0.03611645360034865,0.32790740740740737,-0.13582129426705505
0.0975,0.35,0.005,10000,0.13058400429414924,0.0030083392601578766,9315.0,-0.15165055757269777,0.01644098344010171,-1.3786414324790703,0.0,0.0,1.0,1.5672893518977242,0.041959200166315255,0.17268458361237535,0.0,0.0,1.0,1.1871273117649928,0.03143987611887226,0.004202415458937198,0.03611645360034865,0.32993800322061184,-0.1504591181418319
0.10099999999999999,0.35,0.005,10000,0.13460654857756307,0.003844894019825309,9315.0,-0.1733834714235317,0.02059269950881758,-1.5762133765775608,0.0,0.0,1.0,1.6232539907612087,0.053268142911039866,0.16488593607782026,0.0,0.0,1.0,1.2236958961596645,0.03202818065612164,0.0043895330112721405,0.03611645360034865,0.3329549114331723,-0.17159615917828397
0.1045,0.35,0.005,10000,0.13730005367686526,0.0034798755198193485,9315.0,-0.18779164912031085,0.01835655259536105,-1.707196810184644,0.0,0.0,1.0,1.660480064390268,0.047858645314400615,0.159800742033805,0.0,0.0,1.0,1.2481823061533206,0.03241812542284039,0.004318188041259785,0.03611645360034865,0.3349750402576489,-0.18555394237948308
0.108,0.35,0.005,10000,0.14084487385936661,0.003285507306527196,9315.0,-0.20645613256379075,0.017120780170931185,-1.8768739323980974,0.0,0.0,1.0,1.709185282130827,0.044899086729886836,0.15335911773808011,0.0,0.0,1.0,1.2804079441760603,0.0329230991308088,0.004326608404022322,0.03611645360034865,0.33763365539452495,-0.20351514292277134
0.1115,0.35,0.005,10000,0.14438432635534082,0.003560416467893448,9315.0,-0.2247560683966348,0.018275756738364065,-2.0432369854239525,0.0,0.0,1.0,1.757454139296469,0.04832401647019701,0.14721177917764122,0.0,0.0,1.0,1.3125847850485532,0.033418033544182234,0.004384090727110514,0.03611645360034865,0.34028824476650565,-0.22097697460519883
0.11499999999999999,0.35,0.005,10000,0.14869243156199677,0.003772832365246137,9315.0,-0.24664491614790937,0.019042335314675037,-2.242226510435539,0.0,0.0,1.0,1.8157292753236527,0.05087605566237256,0.14005831837394475,0.0,0.0,1.0,1.3517493778363343,0.034009837942810955,0.004391087175244129,0.03611645360034865,0.34351932367149757,-0.24168114991835626
0.1185,0.35,0.005,10000,0.15208803005904453,0.003871941725470296,9315.0,-0.26360527528846045,0.01916122905072432,-2.3964115935314587,0.0,0.0,1.0,1.8613173608705031,0.051824093713254825,0.1346624947811642,0.0,0.0,1.0,1.3826184550822234,0.0344682503433237,0.004398367991365164,0.03611645360034865,0.3460660225442833,-0.2575768603758713
0.122,0.35,0.005,10000,0.15521846484165325,0.003850400514501243,9315.0,-0.27902130543145043,0.018823834675224745,-2.5365573221040947,0.0,0.0,1.0,1.9031034332237127,0.05119303047507682,0.12986606497096098,0.0,0.0,1.0,1.4110769531059386,0.03488481700158835,0.004447137498890762,0.03611645360034865,0.3484138486312399,-0.2719107555019803
0.1255,0.35,0.005,10000,0.1587546967257112,0.003983779209837841,9315.0,-0.2961637580826408,0.01911388119171367,-2.69239780075128,0.0,0.0,1.0,1.9499676467634268,0.05257584646214247,0.1246685917763611,0.0,0.0,1.0,1.443224515688284,0.035347910971619115,0.00447452803453934,0.03611645360034865,0.3510660225442834,-0.2877021201211371
0.129,0.35,0.005,10000,0.16241331186258723,0.003636615834992095,9315.0,-0.3136538288083555,0.017212586094429726,-2.8513984437123225,0.0,0.0,1.0,1.9980983418833416,0.04767322805782646,0.11949273898037749,0.0,0.0,1.0,1.4764846532962472,0.03582028554490155,0.004370268079488297,0.03611645360034865,0.3538099838969404,-0.303676643474306
0.1325,0.35,0.005,10000,0.1659334406870639,0.004281390279658911,9315.0,-0.33013466145675996,0.0198655712612951,-3.001224195061454,0.0,0.0,1.0,2.0441098889085723,0.05572548642675985,0.11476861012399406,0.0,0.0,1.0,1.5084858244278534,0.03626525582648585,0.004544548895609333,0.03611645360034865,0.35645008051529786,-0.3185293422408686
0.136,0.35,0.005,10000,0.16964680622651634,0.004100465104126235,9315.0,-0.347310645920882,0.01883083821108895,-3.157369508371654,0.0,0.0,1.0,2.092296143539931,0.053052825476126435,0.10995435509421599,0.0,0.0,1.0,1.5422436929683305,0.03672890695342608,0.004513920399216266,0.03611645360034865,0.35923510466988723,-0.3338845483265811
0.1395,0.35,0.005,10000,0.1727504025764895,0.003843411214201571,9315.0,-0.3614575057795536,0.017357888623134272,-3.2859773252686693,0.0,0.0,1.0,2.1322790402767766,0.049369958010987515,0.10608882997278539,0.0,0.0,1.0,1.5704582052408136,0.03711070655763363,0.004406537000583305,0.03611645360034865,0.3615628019323671,-0.3464062409140557
0.14300000000000002,0.35,0.005,10000,0.17587224906065482,0.003876114840652503,9315.0,-0.3754675194959171,0.017281379733474413,-3.413341086326518,0.0,0.0,1.0,2.1723039868293372,0.04945736752791255,0.10235375423710337,0.0,0.0,1.0,1.5988386278241355,0.03748872688698399,0.004464576343718086,0.03611645360034865,0.36390418679549114,-0.3586724794850377
0.14650000000000002,0.35,0.005,10000,0.1805464304884595,0.0039371105936206515,9315.0,-0.3960812662788245,0.017194550028716907,-3.60073878435295,0.0,0.0,1.0,2.231741110908848,0.049917356137832235,0.0970231894694214,0.0,0.0,1.0,1.6413311862587228,0.038044794813785095,0.004441561446802529,0.03611645360034865,0.36740982286634455,-0.3764964894317622
0.15000000000000002,0.35,0.005,10000,0.18313794954374665,0.004065785807688968,9315.0,-0.4073190009767121,0.017505920792713715,-3.7029000088791997,0.0,0.0,1.0,2.2644838181491176,0.051209190985027325,0.09419702466308708,0.0,0.0,1.0,1.6648904503976967,0.03834787049901765,0.004474198617609709,0.03611645360034865,0.3693534621578099,-0.3860940945205811
0.15350000000000003,0.35,0.005,10000,0.18708319914117008,0.004005254132979555,9315.0,-0.4241979612301601,0.01694279771378988,-3.8563451020923645,0.0,0.0,1.0,2.314009328947913,0.05010541460353583,0.09005255511487739,0.0,0.0,1.0,1.7007563558288197,0.03880300647994158,0.004425007355738006,0.03611645360034865,0.3723123993558775,-0.40036544485942827
0.157,0.35,0.005,10000,0.19024584004294148,0.0039364223390187655,9315.0,-0.4375165518525483,0.01639685808086178,-3.9774231986595288,0.0,0.0,1.0,2.35347796491998,0.048931116032389366,0.0868670269878305,0.0,0.0,1.0,1.7295076367540139,0.03916206618656852,0.004435036891222111,0.03611645360034865,0.3746843800322061,-0.41149264427983107
0.1605,0.35,0.005,10000,0.1937541599570585,0.004145886293773243,9315.0,-0.4520500272329329,0.017078961072918054,-4.109545702117573,0.0,0.0,1.0,2.3969806032365786,0.05123220973877366,0.08348609364666192,0.0,0.0,1.0,1.7614014541550773,0.03955379887579035,0.004463624725804293,0.03611645360034865,0.37731561996779384,-0.42348245792348627
