drift,attack,eta,p_qber_only,p_finite_key_margin,p_uvif_no_resource,p_full_uvif,qber_obs_mean,finite_key_margin_mean,uvif_score_no_resource_mean,uvif_score_full_mean,resource_force_mean
0.01,0.4,0.038,1.0,1.0,0.0,0.0,0.07823991275899672,0.16759922654154738,0.30755992616432554,0.3024000532559161,0.044276084612790534
0.01,0.4,0.0415,1.0,1.0,0.0,0.0,0.08267611777535441,0.1364272489501925,0.29339106718987085,0.28837009388822077,0.044276084612790534
0.01,0.4,0.045000000000000005,1.0,1.0,0.0,0.0,0.08536205016357687,0.11791773860437718,0.28503360306835285,0.2800990258017156,0.044276084612790534
0.01,0.4,0.0485,1.0,1.0,0.0,0.0,0.08920065430752454,0.09190438500091912,0.27338764550216615,0.2685787944407743,0.044276084612790534
0.01,0.4,0.052000000000000005,1.0,1.0,0.0,0.0,0.09295747001090512,0.06698195477697726,0.2623624151709312,0.25767890053513687,0.044276084612790534
0.01,0.4,0.0555,1.0,0.99,0.0,0.0,0.09661723009814613,0.04319231496733484,0.2519710122763877,0.2474112258487839,0.044276084612790534
0.01,0.4,0.059000000000000004,0.99,0.83,0.0,0.0,0.10013849509269356,0.02065711812515084,0.24226034222001558,0.2378201053488988,0.044276084612790534
0.01,0.4,0.0625,0.97,0.54,0.0,0.0,0.10349727371864777,-0.0004587430711840218,0.23329062150943153,0.2289649365869822,0.044276084612790534
0.01,0.4,0.066,0.84,0.2,0.0,0.0,0.10633696837513633,-0.01800910770048103,0.22594050681591438,0.2217118190940718,0.044276084612790534
0.01,0.4,0.0695,0.42,0.01,0.0,0.0,0.1106434023991276,-0.044185381257618256,0.21516867225722364,0.2110865609803975,0.044276084612790534
0.01,0.4,0.073,0.15,0.0,0.0,0.0,0.11339912758996729,-0.06066931337239005,0.20850428542790264,0.20451543502615624,0.044276084612790534
0.01,0.4,0.0765,0.02,0.0,0.0,0.0,0.11719629225736096,-0.08301129505929715,0.19963299238430549,0.19577171805864174,0.044276084612790534
0.01,0.4,0.08,0.0,0.0,0.0,0.0,0.12108615049073064,-0.10544477027371027,0.1909274102873749,0.18719529825017076,0.044276084612790534
0.01,0.4,0.08349999999999999,0.0,0.0,0.0,0.0,0.12445910577971647,-0.12460086628793875,0.18364338813681716,0.1800218036128258,0.044276084612790534
0.01,0.4,0.087,0.0,0.0,0.0,0.0,0.1281668484187568,-0.14527617012421543,0.17596104489635545,0.17245903924587327,0.044276084612790534
0.01,0.4,0.0905,0.0,0.0,0.0,0.0,0.13122137404580153,-0.16203833673992776,0.1698689644028291,0.16646379825275642,0.044276084612790534
0.01,0.4,0.094,0.0,0.0,0.0,0.0,0.13449945474372954,-0.17981293219464334,0.16352194839142645,0.16021923410944922,0.044276084612790534
0.01,0.4,0.0975,0.0,0.0,0.0,0.0,0.13755616139585605,-0.19612216602300653,0.1578319142565122,0.1546228271759664,0.044276084612790534
0.01,0.4,0.10099999999999999,0.0,0.0,0.0,0.0,0.1418691384950927,-0.21872922228418307,0.15014581813913586,0.14706577984026528,0.044276084612790534
0.01,0.4,0.1045,0.0,0.0,0.0,0.0,0.14488113413304254,-0.23425826849454548,0.144997807021493,0.1420057320287864,0.044276084612790534
0.01,0.4,0.108,0.0,0.0,0.0,0.0,0.14889858233369685,-0.2546559506445396,0.138398435069733,0.13552091283376888,0.044276084612790534
0.01,0.4,0.1115,0.0,0.0,0.0,0.0,0.1522966194111232,-0.27160009614351316,0.13306755391277425,0.13028417087534885,0.044276084612790534
0.01,0.4,0.11499999999999999,0.0,0.0,0.0,0.0,0.15663467829880046,-0.2928905415671857,0.1265424733314955,0.12387598989546118,0.044276084612790534
0.01,0.4,0.1185,0.0,0.0,0.0,0.0,0.1594918211559433,-0.30672108505101336,0.12240421672947725,0.11981277789997405,0.044276084612790534
0.01,0.4,0.122,0.0,0.0,0.0,0.0,0.16285387131952017,-0.32269179262841247,0.11776017528992312,0.11525425670127587,0.044276084612790534
0.01,0.4,0.1255,0.0,0.0,0.0,0.0,0.16631624863685932,-0.3389210684801225,0.11315388752749152,0.11073366810250547,0.044276084612790534
0.01,0.4,0.129,0.0,0.0,0.0,0.0,0.16970883315158125,-0.35455556008872224,0.108834003865093,0.10649515559807701,0.044276084612790534
0.01,0.4,0.1325,0.0,0.0,0.0,0.0,0.17325081788440566,-0.37066735243113313,0.1044855702332306,0.1022293983846524,0.044276084612790534
0.01,0.4,0.136,0.0,0.0,0.0,0.0,0.17742529989094874,-0.38931205970580784,0.09960307284430182,0.09744084389473291,0.044276084612790534
0.01,0.4,0.1395,0.0,0.0,0.0,0.0,0.18018429661941113,-0.40144656489543723,0.0965114498601246,0.09440929578262168,0.044276084612790534
0.01,0.4,0.14300000000000002,0.0,0.0,0.0,0.0,0.1836575790621592,-0.416513879526385,0.09275504159547301,0.09072647419148983,0.044276084612790534
0.01,0.4,0.14650000000000002,0.0,0.0,0.0,0.0,0.1865419847328244,-0.42884502825059484,0.08976031991865614,0.08779090283197782,0.044276084612790534
0.01,0.4,0.15000000000000002,0.0,0.0,0.0,0.0,0.19057033805888768,-0.44580955948764156,0.08574376122995128,0.08385434026578936,0.044276084612790534
0.01,0.4,0.15350000000000003,0.0,0.0,0.0,0.0,0.1942279171210469,-0.4610012744884576,0.08223466795424686,0.08041563790118994,0.044276084612790534
0.01,0.4,0.157,0.0,0.0,0.0,0.0,0.1977546346782988,-0.4753199139331567,0.07904186759493209,0.07728759826003394,0.044276084612790534
0.01,0.4,0.1605,0.0,0.0,0.0,0.0,0.20138167938931295,-0.4898960922151512,0.07585616069841579,0.07416681469767111,0.044276084612790534
0.01,0.4,0.164,0.0,0.0,0.0,0.0,0.20462268266085062,-0.502663978575659,0.07315104172811025,0.07151731124740257,0.044276084612790534
0.01,0.4,0.1675,0.0,0.0,0.0,0.0,0.2071494002181025,-0.5124544767858008,0.07112954552919709,0.06953765169433217,0.044276084612790534
0.01,0.4,0.171,0.0,0.0,0.0,0.0,0.2117164667393675,-0.530025515630342,0.06756003749678344,0.06604223400401833,0.044276084612790534
0.01,0.4,0.17450000000000002,0.0,0.0,0.0,0.0,0.2150741548527808,-0.5426486260658138,0.06508333944601553,0.06361739528116894,0.044276084612790534
0.01,0.4,0.17800000000000002,0.0,0.0,0.0,0.0,0.21827371864776446,-0.5545221786503892,0.06280593889783133,0.06138790690844398,0.044276084612790534
0.01,0.4,0.18150000000000002,0.0,0.0,0.0,0.0,0.22198691384950928,-0.5680742576827307,0.06027291090608152,0.058908469925074584,0.044276084612790534
0.01,0.4,0.18500000000000003,0.0,0.0,0.0,0.0,0.22577426390403488,-0.5816147913499885,0.057818399396397796,0.05650622933926144,0.044276084612790534
0.01,0.4,0.1885,0.0,0.0,0.0,0.0,0.22979389312977097,-0.595768869995231,0.05531603628045274,0.05405739524831714,0.044276084612790534
0.01,0.4,0.192,0.0,0.0,0.0,0.0,0.2326270447110142,-0.6056054885584198,0.05361446761125514,0.05239237512181639,0.044276084612790534
0.01,0.4,0.1955,0.0,0.0,0.0,0.0,0.23593675027262814,-0.6168979710741863,0.05171218308618876,0.05053115026469583,0.044276084612790534
0.01,0.4,0.199,0.0,0.0,0.0,0.0,0.23953871319520176,-0.6290682310197253,0.04969530220578581,0.048557912328360764,0.044276084612790534
0.01,0.4,0.2025,0.0,0.0,0.0,0.0,0.24252998909487458,-0.6389181761395623,0.048115761024872174,0.04701276907700108,0.044276084612790534
0.01,0.4,0.20600000000000002,0.0,0.0,0.0,0.0,0.2461145038167939,-0.6506103107978726,0.04627481286125055,0.045212006051329856,0.044276084612790534
0.01,0.4,0.20950000000000002,0.0,0.0,0.0,0.0,0.2497600872410033,-0.6622590486371241,0.04448813239301312,0.04346450039743997,0.044276084612790534
0.01,0.4,0.21300000000000002,0.0,0.0,0.0,0.0,0.2530185387131952,-0.6725842969102149,0.04292861792332015,0.04193924684779067,0.044276084612790534
0.01,0.4,0.21650000000000003,0.0,0.0,0.0,0.0,0.25787350054525626,-0.6875286366183893,0.04075276642011528,0.03981147930324367,0.044276084612790534
0.01,0.4,0.22,0.0,0.0,0.0,0.0,0.2596706652126499,-0.6930320025023223,0.03996079200813499,0.03903702261465908,0.044276084612790534
0.02,0.05,0.01,1.0,1.0,0.0,0.0,0.04036945304437564,0.4587919403076289,0.47664715216659864,0.47447087267436866,0.01586994446437262
0.02,0.05,0.0135,1.0,1.0,0.0,0.0,0.043722394220846235,0.42855381488209715,0.46351178879261773,0.4613426903857763,0.01586994446437262
0.02,0.05,0.017,1.0,1.0,0.0,0.0,0.04757172342621259,0.3947437458607179,0.44852062693623623,0.44636319297502597,0.01586994446437262
0.02,0.05,0.0205,1.0,1.0,0.0,0.0,0.050873065015479876,0.3665961629349901,0.4357494755641193,0.43360545829444325,0.01586994446437262
0.02,0.05,0.024,1.0,1.0,0.0,0.0,0.05435706914344685,0.33752641493161806,0.42238943419422464,0.4202621967697566,0.01586994446437262
0.02,0.05,0.027500000000000004,1.0,1.0,0.0,0.0,0.05796181630546956,0.3081546717376487,0.408716967701372,0.4066100608473874,0.01586994446437262
0.02,0.05,0.031,1.0,1.0,0.0,0.0,0.061490196078431376,0.2800796863426232,0.39550469036070623,0.393420552345663,0.01586994446437262
0.02,0.05,0.0345,1.0,1.0,0.0,0.0,0.06493601651186791,0.25323916412601954,0.38277803403884136,0.38071857485636235,0.01586994446437262
0.02,0.05,0.038,1.0,1.0,0.0,0.0,0.06825696594427245,0.22795635866884967,0.3707108326726915,0.36867761778891434,0.01586994446437262
0.02,0.05,0.0415,1.0,1.0,0.0,0.0,0.07179153766769866,0.2015827100813253,0.3580796952323036,0.3560765958878108,0.01586994446437262
0.02,0.05,0.045000000000000005,1.0,1.0,0.0,0.0,0.07558617131062952,0.17385284689420544,0.3447926722832432,0.34282415757934837,0.01586994446437262
0.02,0.05,0.0485,1.0,1.0,0.0,0.0,0.07946026831785345,0.14616569828722442,0.33153472012880153,0.32960381706547137,0.01586994446437262
0.02,0.05,0.052000000000000005,1.0,1.0,0.0,0.0,0.08223323013415892,0.12674395727756044,0.3222589115922716,0.3203562872929997,0.01586994446437262
0.02,0.05,0.0555,1.0,1.0,0.0,0.0,0.08587306501547987,0.10161034059222081,0.3103157597155572,0.3084513259657796,0.01586994446437262
0.02,0.05,0.059000000000000004,1.0,1.0,0.0,0.0,0.08904643962848297,0.08020029045561243,0.3001925875248092,0.2983629708854439,0.01586994446437262
0.02,0.05,0.0625,1.0,1.0,0.0,0.0,0.09306604747162023,0.0534876608831101,0.2876777800034053,0.28589315580978925,0.01586994446437262
0.02,0.05,0.066,1.0,0.95,0.0,0.0,0.0968844169246646,0.028639132228363704,0.2761571798210152,0.27441644200051946,0.01586994446437262
0.02,0.05,0.0695,1.0,0.74,0.0,0.0,0.09940660474716202,0.012518089686870949,0.2687595006731535,0.2670482774244819,0.01586994446437262
0.02,0.05,0.073,0.98,0.2,0.0,0.0,0.10367905056759547,-0.014380803096864372,0.25656391543127155,0.2549031781067312,0.01586994446437262
0.02,0.05,0.0765,0.75,0.05,0.0,0.0,0.1072641898864809,-0.036448383334243106,0.24671463792314977,0.24509684104756813,0.01586994446437262
0.02,0.05,0.08,0.44,0.01,0.0,0.0,0.11001135190918472,-0.053163734000307473,0.23935002751045073,0.23776513872323246,0.01586994446437262
0.02,0.05,0.08349999999999999,0.09,0.0,0.0,0.0,0.1139607843137255,-0.0767665048136063,0.2291090925848336,0.2275716974523963,0.01586994446437262
0.02,0.05,0.087,0.04,0.0,0.0,0.0,0.1176749226006192,-0.09853335591893045,0.21984776111403714,0.21835496599588552,0.01586994446437262
0.02,0.05,0.0905,0.0,0.0,0.0,0.0,0.12160061919504644,-0.12113536753692507,0.2104134876037912,0.2089675984138983,0.01586994446437262
0.02,0.05,0.094,0.0,0.0,0.0,0.0,0.1241640866873065,-0.13567513943034515,0.20444752356892287,0.2030320753055093,0.01586994446437262
0.02,0.05,0.0975,0.0,0.0,0.0,0.0,0.12847574819401444,-0.1597465714236366,0.19476250786990676,0.19339775938811476,0.01586994446437262
0.02,0.05,0.10099999999999999,0.0,0.0,0.0,0.0,0.13163467492260061,-0.17710307932932548,0.1879216345833817,0.18659360094885322,0.01586994446437262
0.02,0.05,0.1045,0.0,0.0,0.0,0.0,0.1345872033023736,-0.19302006640559444,0.1817866875801016,0.18049250608597256,0.01586994446437262
0.02,0.05,0.108,0.0,0.0,0.0,0.0,0.13831475748194014,-0.2128973033245976,0.17425653283258427,0.17300451684136178,0.01586994446437262
0.02,0.05,0.1115,0.0,0.0,0.0,0.0,0.14160681114551082,-0.23008177795209228,0.16792097925103622,0.1667054548715882,0.01586994446437262
0.02,0.05,0.11499999999999999,0.0,0.0,0.0,0.0,0.1458452012383901,-0.2519504632667504,0.16000533456452115,0.1588360514253987,0.01586994446437262
0.02,0.05,0.1185,0.0,0.0,0.0,0.0,0.14941486068111456,-0.2700351783954067,0.15363688288318808,0.15250561861525858,0.01586994446437262
0.02,0.05,0.122,0.0,0.0,0.0,0.0,0.1526449948400413,-0.2861018266372148,0.14812257462631198,0.14702490450410355,0.01586994446437262
0.02,0.05,0.1255,0.0,0.0,0.0,0.0,0.15564602683178536,-0.30085743513648805,0.1431535047557113,0.14208648012694552,0.01586994446437262
0.02,0.05,0.129,0.0,0.0,0.0,0.0,0.1597048503611971,-0.3204866395103011,0.13670904667033798,0.13568243520689705,0.01586994446437262
0.02,0.05,0.1325,0.0,0.0,0.0,0.0,0.16304127966976265,-0.3363593511780275,0.13163153759050458,0.1306372628253174,0.01586994446437262
0.02,0.05,0.136,0.0,0.0,0.0,0.0,0.16713003095975232,-0.35545602968897666,0.12569234368698678,0.12473652435675907,0.01586994446437262
0.02,0.05,0.1395,0.0,0.0,0.0,0.0,0.1705170278637771,-0.37104282247104914,0.12096195286149931,0.12003714893809202,0.01586994446437262
0.02,0.05,0.14300000000000002,0.0,0.0,0.0,0.0,0.17371310629514963,-0.3855427846996815,0.11666220471294884,0.1157659116829382,0.01586994446437262
0.02,0.05,0.14650000000000002,0.0,0.0,0.0,0.0,0.17720639834881322,-0.4010884342706603,0.1121876905220842,0.11132150824216051,0.01586994446437262
0.02,0.05,0.15000000000000002,0.0,0.0,0.0,0.0,0.18021775025799794,-0.4143834677980489,0.10842056136835206,0.10757987460265171,0.01586994446437262
0.02,0.05,0.15350000000000003,0.0,0.0,0.0,0.0,0.18437048503611972,-0.43237866660548313,0.10346793774177276,0.10266121259823581,0.01586994446437262
0.02,0.05,0.157,0.0,0.0,0.0,0.0,0.1870061919504644,-0.4435981460083277,0.1004636417384398,0.09967775735106903,0.01586994446437262
0.02,0.05,0.1605,0.0,0.0,0.0,0.0,0.1900763673890609,-0.4565464256624987,0.09705904571350182,0.0962969217804099,0.01586994446437262
0.02,0.05,0.164,0.0,0.0,0.0,0.0,0.19517956656346747,-0.47759119258355737,0.0917072424389382,0.09098295704919578,0.01586994446437262
0.02,0.05,0.1675,0.0,0.0,0.0,0.0,0.1973250773993808,-0.48636947218774396,0.0895134766815274,0.08880476957406305,0.01586994446437262
0.02,0.05,0.171,0.0,0.0,0.0,0.0,0.20102683178534572,-0.5012217796155997,0.08590506350911213,0.0852222548576278,0.01586994446437262
0.02,0.05,0.17450000000000002,0.0,0.0,0.0,0.0,0.20575232198142415,-0.5198609364630101,0.08150572881030639,0.08085477174593343,0.01586994446437262
0.02,0.05,0.17800000000000002,0.0,0.0,0.0,0.0,0.20855005159958723,-0.5306982001581602,0.07902010185188896,0.07838729929940817,0.01586994446437262
0.02,0.05,0.18150000000000002,0.0,0.0,0.0,0.0,0.21199793601651187,-0.5438253631110578,0.07608533200651689,0.075474127431879,0.01586994446437262
0.02,0.05,0.18500000000000003,0.0,0.0,0.0,0.0,0.21510010319917441,-0.5554786182887945,0.07353378413866749,0.07294146594304075,0.01586994446437262
0.02,0.05,0.1885,0.0,0.0,0.0,0.0,0.21879463364293084,-0.5691349749716484,0.07062009127260717,0.07004948159762572,0.01586994446437262
0.02,0.05,0.192,0.0,0.0,0.0,0.0,0.2219783281733746,-0.5807609536521812,0.06818982941248243,0.0676374124968998,0.01586994446437262
0.02,0.05,0.1955,0.0,0.0,0.0,0.0,0.22594736842105262,-0.5950106557668903,0.06528412885825154,0.06475359969835662,0.01586994446437262
0.02,0.05,0.199,0.0,0.0,0.0,0.0,0.22844582043343653,-0.6038377724544554,0.063528649840053,0.06301142412338773,0.01586994446437262
0.02,0.05,0.2025,0.0,0.0,0.0,0.0,0.2325376676986584,-0.6180713946307618,0.0607623341062521,0.060266177217712234,0.01586994446437262
0.02,0.05,0.20600000000000002,0.0,0.0,0.0,0.0,0.23560165118679052,-0.6285708730840487,0.058765755507761225,0.05828487963567453,0.01586994446437262
0.02,0.05,0.20950000000000002,0.0,0.0,0.0,0.0,0.2394014447884417,-0.6413522941322356,0.05640234820507264,0.05593966404031643,0.01586994446437262
0.02,0.05,0.21300000000000002,0.0,0.0,0.0,0.0,0.24388751289989682,-0.6561585278087878,0.053733136532715504,0.0532911084834212,0.01586994446437262
0.02,0.05,0.21650000000000003,0.0,0.0,0.0,0.0,0.2468059855521156,-0.6655879595291206,0.052081793554194844,0.05165261768925693,0.01586994446437262
0.02,0.05,0.22,0.0,0.0,0.0,0.0,0.2499205366357069,-0.6755743979137643,0.05035684426769077,0.04994112006657101,0.01586994446437262
0.02,0.1,0.01,1.0,1.0,0.0,0.0,0.04302291666666667,0.43463301051456227,0.46097985987543283,0.45816373852628295,0.0206207261596576
0.02,0.1,0.0135,1.0,1.0,0.0,0.0,0.04672083333333333,0.4019910168307261,0.44657982710645877,0.4437792455055479,0.0206207261596576
0.02,0.1,0.017,1.0,1.0,0.0,0.0,0.050123958333333336,0.37276082551949585,0.4334209980941959,0.43063884699246735,0.0206207261596576
0.02,0.1,0.0205,1.0,1.0,0.0,0.0,0.054146875000000004,0.3391074655425815,0.41802155028121474,0.4152659418391175,0.0206207261596576
0.02,0.1,0.024,1.0,1.0,0.0,0.0,0.05735833333333333,0.3129161204907604,0.4058674227388235,0.4031366415615979,0.0206207261596576
0.02,0.1,0.027500000000000004,1.0,1.0,0.0,0.0,0.060375,0.28872042016022886,0.39457612428795535,0.3918708258799416,0.0206207261596576
0.02,0.1,0.031,1.0,1.0,0.0,0.0,0.06405729166666667,0.2599307023641466,0.3809922734162506,0.3783221636394511,0.0206207261596576
0.02,0.1,0.0345,1.0,1.0,0.0,0.0,0.06780833333333333,0.23127306677284654,0.3673930513858963,0.364762343765878,0.0206207261596576
0.02,0.1,0.038,1.0,1.0,0.0,0.0,0.0712,0.20585254808606346,0.3553061088839184,0.35271352486210483,0.0206207261596576
0.02,0.1,0.0415,1.0,1.0,0.0,0.0,0.07558958333333334,0.17371947161337295,0.34000275509647765,0.33746331558750325,0.0206207261596576
0.02,0.1,0.045000000000000005,1.0,1.0,0.0,0.0,0.07824270833333333,0.1547214103610165,0.33096671035816155,0.32846134423117,0.0206207261596576
0.02,0.1,0.0485,1.0,1.0,0.0,0.0,0.080925,0.13575474006329702,0.3219636630387104,0.31949378040161736,0.0206207261596576
0.02,0.1,0.052000000000000005,1.0,1.0,0.0,0.0,0.08474791666666666,0.10922826349965829,0.3094287112086052,0.3070114376118504,0.0206207261596576
0.02,0.1,0.0555,1.0,1.0,0.0,0.0,0.08808125,0.08655546169073482,0.29878185887467007,0.29641212012480184,0.0206207261596576
0.02,0.1,0.059000000000000004,1.0,1.0,0.0,0.0,0.09269375,0.055808708057022836,0.28447459132230735,0.2821725739970001,0.0206207261596576
0.02,0.1,0.0625,1.0,0.95,0.0,0.0,0.09586770833333333,0.0351104057416062,0.2749528272333342,0.27269861965858144,0.0206207261596576
0.02,0.1,0.066,1.0,0.76,0.0,0.0,0.0990875,0.014420744286683124,0.26552739298686173,0.2633223179476551,0.0206207261596576
0.02,0.1,0.0695,0.99,0.38,0.0,0.0,0.10256458333333333,-0.00754502076946525,0.2556393082218016,0.2534879303186668,0.0206207261596576
0.02,0.1,0.073,0.84,0.04,0.0,0.0,0.10635,-0.03100053806615559,0.24523445081736067,0.2431421005243406,0.0206207261596576
0.02,0.1,0.0765,0.63,0.0,0.0,0.0,0.10922395833333333,-0.048546651903709145,0.2375583157034769,0.23551091540418498,0.0206207261596576
0.02,0.1,0.08,0.17,0.0,0.0,0.0,0.11328437499999999,-0.07288726511610934,0.2270821839482298,0.22509843396753978,0.0206207261596576
0.02,0.1,0.08349999999999999,0.02,0.0,0.0,0.0,0.11625208333333333,-0.09035745595493283,0.21969954649909712,0.21776222197055448,0.0206207261596576
0.02,0.1,0.087,0.0,0.0,0.0,0.0,0.11999375000000001,-0.11209267637927997,0.21065371929401772,0.2087746662106408,0.0206207261596576
0.02,0.1,0.0905,0.0,0.0,0.0,0.0,0.123571875,-0.13248043225146883,0.2023492846225149,0.20052553051605826,0.0206207261596576
0.02,0.1,0.094,0.0,0.0,0.0,0.0,0.12746875,-0.15428637376084336,0.1936542845039086,0.19189011328892625,0.0206207261596576
0.02,0.1,0.0975,0.0,0.0,0.0,0.0,0.13062708333333334,-0.17173538547593356,0.18682102490022118,0.18510460797173184,0.0206207261596576
0.02,0.1,0.10099999999999999,0.0,0.0,0.0,0.0,0.13387395833333332,-0.18933353439117626,0.1800850688964175,0.17841705077638995,0.0206207261596576
0.02,0.1,0.1045,0.0,0.0,0.0,0.0,0.138225,-0.21254624755581528,0.17139699791663465,0.16979275428755475,0.0206207261596576
0.02,0.1,0.108,0.0,0.0,0.0,0.0,0.14148125,-0.2295887759606607,0.16518513437083535,0.1636276240156143,0.0206207261596576
0.02,0.1,0.1115,0.0,0.0,0.0,0.0,0.14503541666666667,-0.2479198588563278,0.1586403780736083,0.15713298128926434,0.0206207261596576
0.02,0.1,0.11499999999999999,0.0,0.0,0.0,0.0,0.1477625,-0.26182928705308794,0.15376779502601345,0.1522981970743596,0.0206207261596576
0.02,0.1,0.1185,0.0,0.0,0.0,0.0,0.15153958333333334,-0.280743634819022,0.14731084637643982,0.14589236894409757,0.0206207261596576
0.02,0.1,0.122,0.0,0.0,0.0,0.0,0.15583125,-0.3018673954151618,0.14028690330770055,0.13892503285353755,0.0206207261596576
0.02,0.1,0.1255,0.0,0.0,0.0,0.0,0.15791145833333334,-0.3119727169860827,0.13699695858901037,0.13566195526657243,0.0206207261596576
0.02,0.1,0.129,0.0,0.0,0.0,0.0,0.16274166666666667,-0.335039168659502,0.1296838153436427,0.1284094820765733,0.0206207261596576
0.02,0.1,0.1325,0.0,0.0,0.0,0.0,0.16546666666666668,-0.34785946063274314,0.1257173693456717,0.12447638113241288,0.0206207261596576
0.02,0.1,0.136,0.0,0.0,0.0,0.0,0.16891041666666667,-0.3638063520556358,0.12090609373231212,0.1197061098757986,0.0206207261596576
0.02,0.1,0.1395,0.0,0.0,0.0,0.0,0.172234375,-0.37896895423501625,0.11643989666938749,0.11527842476440893,0.0206207261596576
0.02,0.1,0.14300000000000002,0.0,0.0,0.0,0.0,0.17583854166666665,-0.3951449439085578,0.11179883862150339,0.1106778921867087,0.0206207261596576
0.02,0.1,0.14650000000000002,0.0,0.0,0.0,0.0,0.179759375,-0.4124769088150064,0.10695144927870676,0.10587328713673193,0.0206207261596576
0.02,0.1,0.15000000000000002,0.0,0.0,0.0,0.0,0.18380416666666666,-0.4300427925656519,0.10218044954657113,0.10114491067750794,0.0206207261596576
0.02,0.1,0.15350000000000003,0.0,0.0,0.0,0.0,0.18621770833333331,-0.4403447178012954,0.09945694780491823,0.0984460146237228,0.0206207261596576
0.02,0.1,0.157,0.0,0.0,0.0,0.0,0.190153125,-0.45698534981721756,0.09513475206115608,0.09416309071628971,0.0206207261596576
0.02,0.1,0.1605,0.0,0.0,0.0,0.0,0.19344375,-0.47063223471239174,0.09169642153695938,0.09075636434863421,0.0206207261596576
0.02,0.1,0.164,0.0,0.0,0.0,0.0,0.19764895833333335,-0.48777643230472095,0.08749701583493102,0.08659591853375209,0.0206207261596576
0.02,0.1,0.1675,0.0,0.0,0.0,0.0,0.200578125,-0.4995786061083873,0.08466660095786006,0.0837919282346335,0.0206207261596576
0.02,0.1,0.171,0.0,0.0,0.0,0.0,0.20391354166666667,-0.5127323378192091,0.08160946798630148,0.08076363945663641,0.0206207261596576
0.02,0.1,0.17450000000000002,0.0,0.0,0.0,0.0,0.20773541666666667,-0.5276518869740137,0.07820534316176188,0.07739179258567111,0.0206207261596576
0.02,0.1,0.17800000000000002,0.0,0.0,0.0,0.0,0.21087604166666665,-0.5396633329897815,0.07554860016356127,0.07476047040153631,0.0206207261596576
0.02,0.1,0.18150000000000002,0.0,0.0,0.0,0.0,0.21530104166666666,-0.5564007158434862,0.07192220893469105,0.0711689445015181,0.0206207261596576
0.02,0.1,0.18500000000000003,0.0,0.0,0.0,0.0,0.21808958333333334,-0.5667094568064175,0.06976141238632969,0.06902911687742995,0.0206207261596576
0.02,0.1,0.1885,0.0,0.0,0.0,0.0,0.22238125,-0.5823435979292522,0.06655962591687331,0.0658585716271081,0.0206207261596576
0.02,0.1,0.192,0.0,0.0,0.0,0.0,0.224834375,-0.5911454854838943,0.06479629702063447,0.06411254189217103,0.0206207261596576
0.02,0.1,0.1955,0.0,0.0,0.0,0.0,0.22928333333333334,-0.6069416814756194,0.061695636033336436,0.061042415259078366,0.0206207261596576
0.02,0.1,0.199,0.0,0.0,0.0,0.0,0.23237916666666666,-0.6176608443282232,0.05966136420946974,0.05902834467081616,0.0206207261596576
0.02,0.1,0.2025,0.0,0.0,0.0,0.0,0.23569062500000001,-0.6290015694144059,0.05754870044549462,0.056936730104488985,0.0206207261596576
0.02,0.1,0.20600000000000002,0.0,0.0,0.0,0.0,0.23954583333333332,-0.6419684597815889,0.05519356217630806,0.054605183995079465,0.0206207261596576
0.02,0.1,0.20950000000000002,0.0,0.0,0.0,0.0,0.24287916666666667,-0.6529957915785615,0.05323861981295136,0.05266991337157982,0.0206207261596576
0.02,0.1,0.21300000000000002,0.0,0.0,0.0,0.0,0.24652083333333333,-0.6648194016461113,0.05119418597864761,0.05064615731269287,0.0206207261596576
0.02,0.1,0.21650000000000003,0.0,0.0,0.0,0.0,0.24968020833333335,-0.6749117317982767,0.0494881960297318,0.048957492679845366,0.0206207261596576
0.02,0.1,0.22,0.0,0.0,0.0,0.0,0.2534604166666667,-0.6868075817178648,0.047520563556596215,0.04700991350295128,0.0206207261596576
0.02,0.15,0.01,1.0,1.0,0.0,0.0,0.046006309148264986,0.4081210665584098,0.444109198148843,0.4406587749844343,0.025438789411978746
0.02,0.15,0.0135,1.0,1.0,0.0,0.0,0.04926077812828601,0.37996713663552434,0.43153872397267123,0.4281106501435298,0.025438789411978746
0.02,0.15,0.017,1.0,1.0,0.0,0.0,0.05307465825446898,0.34788039956423494,0.4169415827596239,0.41354551474851825,0.025438789411978746
0.02,0.15,0.0205,1.0,1.0,0.0,0.0,0.0570273396424816,0.31542940211697834,0.4020017568469264,0.3986440515101298,0.025438789411978746
0.02,0.15,0.024,1.0,1.0,0.0,0.0,0.05986855941114616,0.2926362434328764,0.391395920792426,0.38806929581203475,0.025438789411978746
0.02,0.15,0.027500000000000004,1.0,1.0,0.0,0.0,0.06361409043112513,0.2632355990649039,0.37761481920988416,0.3743333884648278,0.025438789411978746
0.02,0.15,0.031,1.0,1.0,0.0,0.0,0.06728916929547844,0.235045022013297,0.36432275640014217,0.3610898877888707,0.025438789411978746
0.02,0.15,0.0345,1.0,1.0,0.0,0.0,0.07038065194532071,0.21178740477062916,0.3533321645556702,0.35014295144205865,0.025438789411978746
0.02,0.15,0.038,1.0,1.0,0.0,0.0,0.07356677181913775,0.18828978306073652,0.3422087268622665,0.3390673514999253,0.025438789411978746
